beta,energy,magnet
0.25043,-0.60938,-0.21875
0.25043,-0.78125,-0.40625
0.25043,-0.96875,-0.48438
0.25043,-1.01562,-0.56250
0.25043,-0.89062,0.45312
0.25043,-0.64062,0.29688
0.25043,-0.73438,-0.43750
0.25043,-0.59375,-0.34375
0.25043,-0.67188,0.28125
0.25043,-1.03125,-0.50000
0.25043,-0.78125,-0.40625
0.25043,-0.81250,-0.39062
0.25043,-0.71875,0.40625
0.25043,-0.76562,0.35938
0.25043,-0.89062,-0.46875
0.25043,-0.53125,-0.35938
0.25043,-0.79688,0.25000
0.25043,-0.68750,-0.39062
0.25043,-0.70312,0.39062
0.25043,-0.62500,-0.23438
0.25043,-0.70312,-0.39062
0.25043,-0.85938,-0.42188
0.25043,-0.64062,-0.31250
0.25043,-0.39062,0.03125
0.25043,-0.90625,-0.51562
0.25043,-0.71875,0.39062
0.25043,-0.76562,-0.45312
0.26188,-1.01562,-0.51562
0.26188,-1.10938,0.48438
0.26188,-0.43750,-0.10938
0.26188,-1.14062,0.57812
0.26188,-0.51562,0.07812
0.26188,-0.96875,-0.51562
0.26188,-0.96875,-0.54688
0.26188,-0.89062,-0.42188
0.26188,-0.78125,0.43750
0.26188,-0.85938,-0.40625
0.26188,-0.93750,0.42188
0.26188,-0.95312,0.42188
0.26188,-0.90625,0.51562
0.26188,-1.09375,0.53125
0.26188,-0.76562,0.28125
0.26188,-0.93750,0.50000
0.26188,-0.96875,-0.40625
0.26188,-0.87500,0.48438
0.26188,-0.46875,-0.26562
0.26188,-1.00000,0.48438
0.26188,-0.90625,0.40625
0.26188,-0.39062,0.32812
0.26188,-0.68750,0.26562
0.26188,-0.46875,-0.25000
0.26188,-0.87500,0.46875
0.26188,-0.45312,-0.04688
0.26188,-0.68750,0.34375
0.26188,-0.76562,-0.40625
0.26188,-0.90625,-0.50000
0.26188,-0.65625,0.35938
0.26188,-1.29688,-0.67188
0.26188,-0.89062,0.42188
0.26188,-0.70312,-0.20312
0.26188,-0.59375,0.37500
0.26188,-0.87500,0.48438
0.26188,-0.95312,0.50000
0.26188,-0.84375,0.35938
0.26188,-0.57812,-0.28125
0.26188,-0.53125,-0.25000
0.26188,-0.96875,0.46875
0.27333,-0.78125,-0.40625
0.27333,-0.45312,0.23438
0.27333,-0.87500,-0.50000
0.27333,-0.95312,-0.50000
0.27333,-0.51562,-0.28125
0.27333,-0.76562,0.43750
0.27333,-0.54688,-0.07812
0.27333,-0.78125,-0.21875
0.27333,-0.75000,0.42188
0.27333,-0.98438,-0.60938
0.27333,-0.96875,0.51562
0.27333,-0.98438,-0.45312
0.27333,-0.87500,-0.50000
0.27333,-0.84375,0.34375
0.27333,-1.07812,-0.56250
0.27333,-0.65625,0.31250
0.27333,-0.68750,0.29688
0.27333,-0.68750,0.28125
0.27333,-0.95312,-0.46875
0.27333,-0.87500,-0.45312
0.27333,-0.78125,0.42188
0.27333,-1.09375,-0.56250
0.27333,-0.71875,-0.46875
0.27333,-0.78125,-0.40625
0.27333,-0.73438,0.32812
0.27333,-1.03125,0.57812
0.27333,-0.98438,0.45312
0.27333,-0.56250,-0.32812
0.27333,-0.75000,0.34375
0.27333,-0.96875,-0.54688
0.27333,-0.92188,0.51562
0.27333,-0.76562,0.26562
0.27333,-0.78125,-0.42188
0.27333,-0.62500,-0.34375
0.27333,-1.07812,0.56250
0.27333,-0.87500,-0.42188
0.27333,-0.87500,-0.39062
0.27333,-0.92188,-0.54688
0.27333,-0.81250,-0.39062
0.28478,-0.82812,0.34375
0.27333,-0.75000,-0.37500
0.28478,-0.71875,0.40625
0.28478,-0.75000,0.40625
0.28478,-0.53125,0.21875
0.28478,-0.85938,-0.42188
0.28478,-0.95312,-0.46875
0.28478,-1.29688,0.64062
0.28478,-0.89062,0.46875
0.28478,-0.82812,-0.34375
0.28478,-0.85938,-0.45312
0.28478,-0.85938,-0.40625
0.28478,-0.89062,-0.43750
0.28478,-0.75000,0.40625
0.28478,-1.31250,-0.62500
0.28478,-0.60938,0.20312
0.28478,-0.64062,0.40625
0.28478,-0.79688,0.42188
0.28478,-0.90625,-0.48438
0.28478,-0.79688,-0.45312
0.28478,-0.64062,0.34375
0.28478,-0.92188,0.48438
0.28478,-0.64062,0.26562
0.28478,-0.92188,-0.35938
0.28478,-1.04688,-0.57812
0.28478,-1.12500,-0.57812
0.28478,-0.84375,0.48438
0.28478,-1.20312,-0.64062
0.28478,-0.81250,0.48438
0.28478,-0.95312,0.46875
0.28478,-0.73438,0.35938
0.28478,-0.95312,0.50000
0.28478,-0.89062,0.50000
0.28478,-0.70312,0.34375
0.28478,-1.25000,-0.59375
0.28478,-0.76562,0.37500
0.28478,-0.90625,-0.51562
0.28478,-0.89062,0.35938
0.28478,-0.89062,-0.43750
0.28478,-0.42188,-0.23438
0.28478,-0.84375,0.40625
0.29623,-1.17188,-0.54688
0.29623,-1.06250,-0.46875
0.29623,-1.09375,-0.57812
0.29623,-1.20312,-0.60938
0.29623,-1.43750,-0.78125
0.29623,-0.98438,-0.53125
0.29623,-0.79688,0.26562
0.29623,-1.03125,0.45312
0.29623,-0.85938,0.45312
0.29623,-0.67188,0.31250
0.29623,-1.17188,0.62500
0.29623,-1.09375,0.57812
0.29623,-1.09375,-0.60938
0.29623,-1.10938,-0.59375
0.29623,-1.00000,0.51562
0.29623,-1.00000,0.43750
0.29623,-1.20312,0.62500
0.29623,-0.93750,-0.50000
0.29623,-0.75000,-0.28125
0.29623,-1.28125,-0.62500
0.29623,-1.03125,-0.53125
0.29623,-0.68750,-0.46875
0.29623,-0.96875,0.51562
0.29623,-0.76562,0.37500
0.29623,-0.95312,-0.54688
0.29623,-0.90625,-0.50000
0.29623,-1.17188,-0.59375
0.29623,-1.17188,0.60938
0.29623,-0.84375,0.51562
0.29623,-0.96875,0.57812
0.29623,-0.98438,-0.46875
0.29623,-1.48438,-0.76562
0.29623,-0.87500,-0.40625
0.29623,-1.10938,0.56250
0.29623,-1.00000,-0.39062
0.29623,-0.98438,-0.53125
0.29623,-0.48438,-0.18750
0.29623,-0.71875,0.43750
0.29623,-0.73438,0.46875
0.29623,-1.20312,-0.64062
0.30768,-1.29688,0.70312
0.30768,-1.06250,-0.56250
0.30768,-0.90625,0.45312
0.30768,-0.85938,-0.53125
0.30768,-0.87500,-0.48438
0.30768,-1.09375,0.62500
0.30768,-1.01562,0.54688
0.30768,-1.07812,0.56250
0.30768,-1.00000,-0.54688
0.30768,-1.00000,-0.51562
0.30768,-1.09375,0.54688
0.30768,-0.87500,-0.43750
0.30768,-1.00000,0.53125
0.30768,-0.84375,0.35938
0.30768,-1.25000,-0.60938
0.30768,-0.89062,-0.37500
0.30768,-1.00000,0.53125
0.30768,-1.45312,0.76562
0.30768,-0.89062,-0.42188
0.30768,-0.87500,-0.51562
0.30768,-0.81250,0.42188
0.30768,-1.50000,-0.76562
0.30768,-0.70312,0.45312
0.30768,-1.40625,0.70312
0.30768,-1.00000,0.54688
0.30768,-0.87500,0.42188
0.30768,-1.04688,-0.54688
0.30768,-1.18750,-0.62500
0.30768,-1.00000,-0.46875
0.30768,-0.98438,0.48438
0.30768,-1.10938,0.59375
0.30768,-1.09375,0.54688
0.30768,-1.46875,0.75000
0.30768,-0.92188,0.53125
0.30768,-0.89062,0.48438
0.30768,-1.29688,-0.70312
0.30768,-1.09375,0.57812
0.30768,-0.96875,-0.51562
0.30768,-1.00000,0.59375
0.30768,-0.54688,-0.26562
0.31913,-1.10938,-0.51562
0.31913,-1.20312,-0.60938
0.31913,-1.20312,0.56250
0.31913,-1.04688,0.46875
0.31913,-0.92188,0.50000
0.31913,-1.17188,-0.62500
0.31913,-1.26562,-0.67188
0.31913,-1.12500,0.54688
0.31913,-1.14062,-0.54688
0.31913,-1.28125,-0.68750
0.31913,-0.76562,-0.32812
0.31913,-0.95312,-0.51562
0.31913,-1.21875,0.59375
0.31913,-1.10938,0.54688
0.31913,-1.10938,0.56250
0.31913,-1.12500,0.60938
0.31913,-1.25000,-0.65625
0.31913,-0.75000,0.37500
0.31913,-1.31250,0.68750
0.31913,-0.67188,-0.01562
0.31913,-1.28125,-0.64062
0.31913,-1.09375,-0.60938
0.31913,-1.03125,-0.53125
0.31913,-1.39062,-0.70312
0.31913,-0.89062,-0.46875
0.31913,-1.12500,0.60938
0.31913,-1.00000,-0.54688
0.31913,-1.14062,-0.60938
0.31913,-1.10938,0.56250
0.31913,-1.12500,-0.60938
0.31913,-0.98438,0.46875
0.31913,-1.17188,0.54688
0.31913,-1.42188,0.70312
0.31913,-1.01562,-0.46875
0.31913,-1.32812,-0.70312
0.31913,-1.29688,0.68750
0.31913,-1.28125,-0.64062
0.31913,-1.31250,0.67188
0.31913,-0.70312,0.31250
0.31913,-0.70312,-0.23438
0.33058,-1.23438,-0.64062
0.33058,-1.15625,0.56250
0.33058,-0.95312,0.46875
0.33058,-1.32812,-0.65625
0.33058,-1.17188,0.59375
0.33058,-1.18750,0.57812
0.33058,-1.15625,-0.57812
0.33058,-1.18750,-0.62500
0.33058,-0.95312,0.48438
0.33058,-0.89062,-0.57812
0.33058,-0.93750,0.50000
0.33058,-1.45312,0.76562
0.33058,-1.31250,-0.68750
0.33058,-1.32812,0.67188
0.33058,-1.21875,-0.67188
0.33058,-1.35938,0.67188
0.33058,-1.21875,0.60938
0.33058,-1.18750,-0.56250
0.33058,-1.00000,-0.46875
0.33058,-0.78125,-0.46875
0.33058,-1.10938,-0.57812
0.33058,-1.15625,-0.60938
0.33058,-1.26562,0.65625
0.33058,-1.34375,-0.68750
0.33058,-1.06250,-0.53125
0.33058,-1.32812,-0.64062
0.33058,-1.20312,0.60938
0.33058,-1.18750,0.57812
0.33058,-0.82812,-0.48438
0.33058,-0.98438,-0.45312
0.33058,-1.07812,0.50000
0.33058,-1.20312,0.60938
0.33058,-1.18750,-0.62500
0.33058,-1.04688,-0.59375
0.33058,-0.96875,0.46875
0.33058,-1.09375,0.56250
0.33058,-1.10938,0.60938
0.33058,-1.06250,-0.56250
0.33058,-1.35938,0.68750
0.33058,-0.92188,0.43750
0.34203,-1.21875,-0.62500
0.34203,-1.35938,-0.70312
0.34203,-1.10938,-0.56250
0.34203,-1.03125,-0.54688
0.34203,-0.79688,0.35938
0.34203,-1.53125,-0.78125
0.34203,-1.42188,0.76562
0.34203,-1.04688,-0.57812
0.34203,-1.03125,-0.51562
0.34203,-0.98438,-0.48438
0.34203,-0.95312,-0.46875
0.34203,-1.31250,0.67188
0.34203,-1.14062,0.57812
0.34203,-1.06250,0.56250
0.34203,-1.34375,-0.71875
0.34203,-1.28125,-0.67188
0.34203,-1.17188,0.54688
0.34203,-1.18750,-0.56250
0.34203,-1.29688,-0.67188
0.34203,-1.21875,0.56250
0.34203,-1.14062,-0.57812
0.34203,-1.32812,-0.67188
0.34203,-1.18750,-0.65625
0.34203,-1.32812,-0.68750
0.34203,-1.32812,0.68750
0.34203,-0.95312,-0.57812
0.34203,-1.00000,-0.65625
0.34203,-1.23438,-0.60938
0.34203,-1.18750,-0.59375
0.34203,-1.17188,-0.59375
0.34203,-1.18750,-0.65625
0.34203,-1.31250,0.67188
0.34203,-1.18750,-0.56250
0.34203,-0.95312,0.43750
0.34203,-1.28125,-0.68750
0.34203,-1.29688,-0.67188
0.34203,-1.25000,-0.64062
0.34203,-1.32812,0.75000
0.34203,-1.14062,-0.53125
0.34203,-1.03125,-0.51562
0.35348,-1.12500,-0.65625
0.35348,-1.03125,0.46875
0.35348,-1.07812,-0.56250
0.35348,-1.42188,-0.75000
0.35348,-1.20312,-0.64062
0.35348,-1.15625,-0.51562
0.35348,-1.10938,-0.54688
0.35348,-1.17188,0.57812
0.35348,-1.06250,-0.51562
0.35348,-1.07812,-0.54688
0.35348,-0.81250,0.45312
0.35348,-1.04688,-0.53125
0.35348,-1.00000,-0.45312
0.35348,-1.26562,0.62500
0.35348,-1.57812,-0.82812
0.35348,-1.17188,0.62500
0.35348,-1.31250,0.71875
0.35348,-1.29688,-0.67188
0.35348,-1.40625,-0.73438
0.35348,-1.50000,-0.75000
0.35348,-0.92188,-0.42188
0.35348,-1.21875,-0.57812
0.35348,-1.28125,-0.64062
0.35348,-1.21875,0.56250
0.35348,-1.03125,-0.54688
0.35348,-1.12500,0.62500
0.35348,-1.12500,-0.60938
0.35348,-1.12500,-0.56250
0.35348,-1.09375,-0.54688
0.35348,-1.17188,-0.62500
0.35348,-1.03125,0.53125
0.35348,-1.35938,0.73438
0.35348,-1.39062,-0.67188
0.35348,-1.39062,0.71875
0.35348,-1.25000,-0.67188
0.35348,-0.95312,-0.57812
0.35348,-0.93750,-0.53125
0.35348,-1.34375,0.67188
0.35348,-0.95312,-0.48438
0.35348,-1.12500,-0.56250
0.36493,-1.34375,-0.68750
0.36493,-1.18750,0.62500
0.36493,-1.17188,-0.57812
0.36493,-1.35938,-0.71875
0.36493,-1.07812,-0.51562
0.36493,-1.20312,-0.59375
0.36493,-1.53125,-0.79688
0.36493,-1.12500,0.62500
0.36493,-1.32812,-0.65625
0.36493,-1.12500,-0.59375
0.36493,-1.20312,-0.65625
0.36493,-1.06250,-0.45312
0.36493,-1.25000,-0.67188
0.36493,-1.20312,0.64062
0.36493,-1.23438,-0.65625
0.36493,-1.06250,-0.57812
0.36493,-1.50000,-0.79688
0.36493,-1.37500,-0.68750
0.36493,-1.07812,-0.54688
0.36493,-1.04688,-0.56250
0.36493,-1.10938,-0.51562
0.36493,-1.42188,-0.70312
0.36493,-1.31250,-0.71875
0.36493,-1.07812,0.53125
0.36493,-1.34375,0.73438
0.36493,-1.18750,-0.53125
0.36493,-1.17188,0.62500
0.36493,-1.26562,-0.65625
0.36493,-1.14062,0.57812
0.36493,-1.54688,-0.81250
0.36493,-1.40625,-0.70312
0.36493,-1.32812,0.68750
0.36493,-1.01562,-0.54688
0.36493,-1.17188,0.59375
0.36493,-1.50000,-0.76562
0.36493,-1.32812,-0.71875
0.36493,-0.79688,-0.45312
0.36493,-1.42188,-0.70312
0.36493,-1.25000,-0.60938
0.36493,-0.85938,-0.42188
0.37638,-1.31250,-0.60938
0.37638,-1.17188,-0.54688
0.37638,-1.07812,-0.50000
0.37638,-1.39062,0.71875
0.37638,-1.39062,-0.75000
0.37638,-1.31250,-0.68750
0.37638,-1.21875,-0.64062
0.37638,-1.45312,-0.75000
0.37638,-1.35938,-0.73438
0.37638,-1.10938,-0.54688
0.37638,-1.12500,-0.57812
0.37638,-1.04688,-0.54688
0.37638,-1.40625,-0.71875
0.37638,-1.32812,-0.68750
0.37638,-1.34375,-0.68750
0.37638,-0.76562,-0.42188
0.37638,-1.40625,-0.73438
0.37638,-1.39062,-0.71875
0.37638,-1.15625,-0.54688
0.37638,-1.23438,-0.62500
0.37638,-1.04688,-0.54688
0.37638,-1.29688,-0.62500
0.37638,-1.00000,-0.48438
0.37638,-1.43750,-0.76562
0.37638,-1.20312,-0.64062
0.37638,-1.43750,-0.71875
0.37638,-1.28125,-0.60938
0.37638,-1.34375,-0.64062
0.37638,-1.20312,-0.67188
0.37638,-1.42188,-0.67188
0.37638,-1.17188,-0.57812
0.37638,-1.23438,-0.57812
0.37638,-1.45312,0.75000
0.37638,-1.18750,-0.60938
0.37638,-1.26562,-0.60938
0.37638,-1.28125,-0.65625
0.37638,-1.18750,-0.59375
0.37638,-1.20312,-0.59375
0.37638,-1.39062,-0.75000
0.37638,-1.26562,-0.59375
0.38783,-1.60938,0.82812
0.38783,-1.17188,0.57812
0.38783,-1.51562,-0.76562
0.38783,-1.32812,-0.70312
0.38783,-1.35938,-0.65625
0.38783,-1.45312,-0.73438
0.38783,-1.25000,-0.64062
0.38783,-1.10938,-0.59375
0.38783,-1.09375,-0.54688
0.38783,-1.29688,-0.64062
0.38783,-1.48438,-0.71875
0.38783,-1.23438,-0.60938
0.38783,-1.39062,-0.71875
0.38783,-1.23438,-0.60938
0.38783,-1.12500,-0.59375
0.38783,-1.34375,-0.67188
0.38783,-1.48438,-0.76562
0.38783,-1.21875,-0.59375
0.38783,-1.26562,-0.60938
0.38783,-1.48438,-0.75000
0.38783,-1.20312,-0.59375
0.38783,-1.31250,-0.68750
0.38783,-1.14062,-0.54688
0.38783,-1.37500,-0.71875
0.38783,-1.21875,-0.60938
0.38783,-1.29688,-0.70312
0.38783,-1.45312,-0.70312
0.38783,-1.17188,-0.54688
0.38783,-1.48438,0.79688
0.38783,-1.32812,-0.71875
0.38783,-1.46875,-0.73438
0.38783,-1.29688,-0.68750
0.38783,-1.21875,-0.64062
0.38783,-1.29688,-0.70312
0.38783,-1.48438,0.73438
0.38783,-1.31250,-0.67188
0.38783,-1.21875,-0.65625
0.38783,-1.46875,-0.75000
0.38783,-0.98438,-0.53125
0.38783,-1.31250,-0.70312
0.39928,-1.28125,-0.65625
0.39928,-1.28125,-0.67188
0.39928,-1.21875,-0.62500
0.39928,-1.23438,-0.62500
0.39928,-1.34375,-0.68750
0.39928,-1.34375,-0.70312
0.39928,-1.37500,-0.71875
0.39928,-1.59375,-0.82812
0.39928,-1.51562,-0.78125
0.39928,-1.42188,-0.78125
0.39928,-1.18750,-0.62500
0.39928,-1.18750,-0.65625
0.39928,-1.43750,-0.75000
0.39928,-1.17188,-0.64062
0.39928,-1.28125,-0.64062
0.39928,-1.37500,-0.70312
0.39928,-1.40625,-0.73438
0.39928,-1.53125,-0.82812
0.39928,-1.18750,-0.62500
0.39928,-1.34375,-0.65625
0.39928,-1.29688,-0.67188
0.39928,-1.23438,-0.67188
0.39928,-1.00000,-0.48438
0.39928,-1.50000,0.82812
0.39928,-1.17188,-0.60938
0.39928,-1.50000,-0.76562
0.39928,-1.37500,-0.71875
0.39928,-1.26562,0.64062
0.39928,-1.15625,-0.65625
0.39928,-1.21875,-0.64062
0.39928,-1.26562,-0.65625
0.39928,-1.18750,-0.59375
0.39928,-1.23438,0.67188
0.39928,-1.07812,-0.56250
0.39928,-1.43750,-0.78125
0.39928,-1.40625,-0.70312
0.39928,-1.37500,-0.75000
0.39928,-1.43750,-0.71875
0.39928,-1.31250,-0.64062
0.39928,-1.03125,-0.56250
0.41072,-1.35938,0.71875
0.41072,-1.39062,-0.70312
0.41072,-1.46875,-0.73438
0.41072,-1.59375,-0.79688
0.41072,-1.46875,-0.73438
0.41072,-1.15625,-0.54688
0.41072,-1.09375,-0.57812
0.41072,-1.21875,-0.57812
0.41072,-1.45312,0.75000
0.41072,-1.35938,-0.68750
0.41072,-1.46875,-0.71875
0.41072,-1.40625,-0.73438
0.41072,-1.42188,-0.70312
0.41072,-1.35938,-0.71875
0.41072,-1.35938,-0.65625
0.41072,-1.46875,-0.75000
0.41072,-1.34375,-0.65625
0.41072,-1.62500,-0.84375
0.41072,-1.32812,0.70312
0.41072,-1.32812,-0.70312
0.41072,-1.28125,-0.65625
0.41072,-1.57812,-0.81250
0.41072,-1.54688,-0.79688
0.41072,-1.31250,-0.67188
0.41072,-1.25000,-0.64062
0.41072,-1.37500,-0.68750
0.41072,-1.28125,-0.62500
0.41072,-1.57812,0.81250
0.41072,-1.42188,-0.73438
0.41072,-1.42188,0.76562
0.41072,-1.25000,-0.65625
0.41072,-1.43750,-0.75000
0.41072,-1.23438,-0.65625
0.41072,-1.34375,0.68750
0.41072,-1.59375,-0.81250
0.41072,-1.51562,-0.78125
0.41072,-1.43750,-0.75000
0.41072,-1.28125,-0.68750
0.41072,-1.29688,-0.67188
0.41072,-1.32812,-0.67188
0.42217,-0.95312,0.45312
0.42217,-1.45312,-0.71875
0.42217,-1.37500,-0.68750
0.42217,-1.29688,-0.65625
0.42217,-1.14062,-0.60938
0.42217,-1.25000,-0.67188
0.42217,-1.12500,-0.62500
0.42217,-1.39062,-0.73438
0.42217,-1.04688,-0.51562
0.42217,-1.35938,-0.70312
0.42217,-1.35938,-0.68750
0.42217,-1.29688,-0.70312
0.42217,-1.35938,-0.67188
0.42217,-1.57812,-0.79688
0.42217,-1.26562,-0.68750
0.42217,-1.40625,-0.73438
0.42217,-1.51562,-0.76562
0.42217,-1.32812,-0.70312
0.42217,-1.60938,-0.81250
0.42217,-1.56250,-0.79688
0.42217,-1.20312,-0.65625
0.42217,-1.70312,-0.87500
0.42217,-1.46875,-0.73438
0.42217,-1.31250,0.65625
0.42217,-1.39062,-0.70312
0.42217,-1.40625,0.71875
0.42217,-1.45312,-0.75000
0.42217,-1.50000,0.71875
0.42217,-1.53125,-0.78125
0.42217,-1.46875,-0.76562
0.42217,-1.57812,-0.81250
0.42217,-1.59375,-0.79688
0.42217,-1.39062,-0.71875
0.42217,-1.40625,-0.71875
0.42217,-1.31250,-0.67188
0.42217,-1.54688,-0.81250
0.42217,-1.25000,-0.62500
0.42217,-1.29688,-0.65625
0.42217,-1.57812,-0.81250
0.42217,-1.39062,-0.67188
0.43362,-1.53125,-0.78125
0.43362,-1.54688,-0.79688
0.43362,-1.75000,-0.87500
0.43362,-1.43750,-0.75000
0.43362,-1.51562,-0.75000
0.43362,-1.32812,-0.70312
0.43362,-1.62500,-0.85938
0.43362,-1.40625,-0.70312
0.43362,-1.42188,-0.76562
0.43362,-1.43750,-0.68750
0.43362,-1.26562,-0.62500
0.43362,-1.32812,0.67188
0.43362,-1.45312,-0.75000
0.43362,-1.46875,0.76562
0.43362,-1.43750,-0.75000
0.43362,-1.45312,-0.75000
0.43362,-1.40625,-0.68750
0.43362,-1.54688,-0.79688
0.43362,-1.65625,-0.84375
0.43362,-1.37500,-0.70312
0.43362,-1.59375,-0.84375
0.43362,-1.35938,-0.71875
0.43362,-1.39062,-0.70312
0.43362,-1.32812,-0.70312
0.43362,-1.50000,-0.79688
0.43362,-1.50000,-0.79688
0.43362,-1.50000,-0.75000
0.43362,-1.48438,-0.73438
0.43362,-1.59375,-0.82812
0.43362,-1.45312,-0.76562
0.43362,-0.92188,-0.39062
0.43362,-1.60938,-0.84375
0.43362,-1.62500,-0.84375
0.43362,-1.40625,-0.67188
0.43362,-1.43750,-0.75000
0.43362,-1.26562,-0.65625
0.43362,-1.57812,-0.79688
0.43362,-1.35938,-0.70312
0.43362,-1.50000,-0.75000
0.43362,-1.17188,-0.60938
0.44507,-1.50000,-0.76562
0.44507,-1.65625,-0.82812
0.44507,-1.59375,-0.79688
0.44507,-1.31250,-0.67188
0.44507,-1.28125,-0.65625
0.44507,-1.56250,-0.79688
0.44507,-1.53125,0.78125
0.44507,-1.50000,-0.78125
0.44507,-1.57812,-0.78125
0.44507,-1.45312,-0.71875
0.44507,-1.25000,-0.62500
0.44507,-1.37500,-0.68750
0.44507,-1.51562,-0.78125
0.44507,-1.25000,-0.59375
0.44507,-1.46875,0.75000
0.44507,-1.25000,-0.68750
0.44507,-1.50000,-0.76562
0.44507,-1.25000,-0.67188
0.44507,-1.54688,-0.81250
0.44507,-1.31250,-0.67188
0.44507,-1.42188,-0.73438
0.44507,-1.50000,-0.76562
0.44507,-1.28125,-0.68750
0.44507,-1.50000,-0.78125
0.44507,-1.43750,-0.73438
0.44507,-1.45312,-0.73438
0.44507,-1.68750,-0.85938
0.44507,-1.45312,-0.76562
0.44507,-1.57812,-0.81250
0.44507,-1.48438,-0.76562
0.44507,-1.67188,-0.84375
0.44507,-1.54688,-0.79688
0.44507,-1.50000,-0.78125
0.44507,-1.51562,-0.78125
0.44507,-1.40625,-0.68750
0.44507,-1.32812,-0.68750
0.44507,-1.26562,-0.65625
0.44507,-1.65625,-0.84375
0.44507,-1.68750,-0.87500
0.44507,-1.51562,-0.78125
0.45652,-1.48438,-0.73438
0.45652,-1.57812,-0.79688
0.45652,-1.48438,-0.78125
0.45652,-1.53125,-0.81250
0.45652,-1.35938,-0.71875
0.45652,-1.42188,-0.71875
0.45652,-1.67188,-0.85938
0.45652,-1.50000,-0.76562
0.45652,-1.60938,-0.81250
0.45652,-1.45312,-0.73438
0.45652,-1.57812,-0.79688
0.45652,-1.70312,-0.89062
0.45652,-1.51562,-0.76562
0.45652,-1.32812,-0.65625
0.45652,-1.48438,-0.73438
0.45652,-1.43750,-0.70312
0.45652,-1.56250,-0.81250
0.45652,-1.39062,-0.68750
0.45652,-1.51562,-0.76562
0.45652,-1.23438,-0.67188
0.45652,-1.56250,-0.76562
0.45652,-1.37500,-0.71875
0.45652,-1.34375,-0.71875
0.45652,-1.43750,-0.71875
0.45652,-1.31250,-0.70312
0.45652,-1.57812,-0.81250
0.45652,-1.45312,-0.75000
0.45652,-1.67188,-0.84375
0.45652,-1.46875,-0.81250
0.45652,-1.42188,-0.75000
0.45652,-1.37500,-0.70312
0.45652,-1.43750,-0.73438
0.45652,-1.68750,-0.85938
0.45652,-1.50000,-0.78125
0.45652,-1.28125,-0.67188
0.45652,-1.59375,-0.79688
0.45652,-1.53125,-0.82812
0.45652,-1.15625,-0.57812
0.45652,-1.53125,-0.79688
0.45652,-1.25000,-0.62500
0.46797,-1.51562,-0.76562
0.46797,-1.65625,-0.84375
0.46797,-1.56250,-0.81250
0.46797,-1.40625,-0.71875
0.46797,-1.32812,-0.65625
0.46797,-1.51562,-0.75000
0.46797,-1.54688,-0.79688
0.46797,-1.65625,-0.85938
0.46797,-1.59375,-0.84375
0.46797,-1.60938,-0.82812
0.46797,-1.75000,-0.89062
0.46797,-1.50000,-0.73438
0.46797,-1.56250,-0.76562
0.46797,-1.64062,-0.82812
0.46797,-1.70312,-0.87500
0.46797,-1.57812,-0.81250
0.46797,-1.42188,-0.70312
0.46797,-1.39062,-0.71875
0.46797,-1.51562,-0.76562
0.46797,-1.40625,-0.71875
0.46797,-1.46875,-0.76562
0.46797,-1.65625,-0.85938
0.46797,-1.57812,-0.79688
0.46797,-1.45312,-0.68750
0.46797,-1.57812,-0.81250
0.46797,-1.60938,-0.84375
0.46797,-1.31250,-0.67188
0.46797,-1.73438,-0.85938
0.46797,-1.43750,-0.75000
0.46797,-1.59375,-0.81250
0.46797,-1.40625,-0.71875
0.46797,-1.60938,-0.82812
0.46797,-1.46875,-0.75000
0.46797,-1.57812,-0.79688
0.46797,-1.53125,-0.78125
0.46797,-1.84375,-0.93750
0.46797,-1.42188,-0.71875
0.46797,-1.57812,-0.82812
0.46797,-1.59375,-0.82812
0.47942,-1.59375,-0.81250
0.46797,-1.59375,-0.79688
0.47942,-1.51562,-0.71875
0.47942,-1.35938,-0.71875
0.47942,-1.42188,0.75000
0.47942,-1.62500,-0.84375
0.47942,-1.70312,-0.87500
0.47942,-1.67188,-0.85938
0.47942,-1.57812,-0.79688
0.47942,-1.64062,-0.87500
0.47942,-1.59375,-0.81250
0.47942,-1.46875,-0.73438
0.47942,-1.59375,-0.81250
0.47942,-1.67188,-0.82812
0.47942,-1.48438,-0.79688
0.47942,-1.60938,-0.82812
0.47942,-1.54688,-0.81250
0.47942,-1.46875,0.78125
0.47942,-1.43750,-0.73438
0.47942,-1.62500,-0.82812
0.47942,-1.67188,-0.84375
0.47942,-1.45312,-0.73438
0.47942,-1.53125,-0.81250
0.47942,-1.48438,-0.75000
0.47942,-1.70312,-0.87500
0.47942,-1.71875,-0.87500
0.47942,-1.67188,-0.85938
0.47942,-1.43750,-0.75000
0.47942,-1.48438,-0.76562
0.47942,-1.51562,-0.76562
0.47942,-1.78125,-0.90625
0.47942,-1.59375,-0.81250
0.47942,-1.60938,-0.81250
0.47942,-1.65625,-0.84375
0.47942,-1.57812,-0.79688
0.47942,-1.45312,-0.70312
0.47942,-1.59375,-0.81250
0.47942,-1.71875,-0.89062
0.47942,-1.43750,-0.71875
0.47942,-1.62500,-0.82812
0.47942,-1.65625,-0.85938
0.49087,-1.29688,-0.70312
0.49087,-1.57812,-0.82812
0.49087,-1.48438,-0.73438
0.49087,-1.59375,-0.79688
0.49087,-1.62500,-0.82812
0.49087,-1.60938,-0.79688
0.49087,-1.46875,-0.76562
0.49087,-1.79688,-0.90625
